"","collectioncode","animal_id","scientificname","common_name_e","datelastmodified","detectedby","glatos_array","station","receiver_sn","bottom_depth","receiver_depth","transmitter_id","transmitter_codespace","sensorname","sensorraw","sensortype","sensorvalue","sensorunit","detection_timestamp_utc","timezone","deploy_long","deploy_lat","st_setsrid_4326","yearcollected","monthcollected","daycollected","julianday","timeofday","datereleasedtagger","datereleasedpublic","local_area","notes","citation","unqdetecid"
"2795","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:51:55,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,2.86527777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182230"
"2796","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:52:31,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,2.87527777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205688"
"2797","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:53:57,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,2.89916666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182231"
"2798","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:54:23,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,2.90638888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205689"
"2799","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:56:02,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,2.93388888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205690"
"2800","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:57:44,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,2.96222222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205691"
"2801","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:57:48,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,2.96333333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182232"
"2802","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:59:27,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,2.99083333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182233"
"2803","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 02:59:31,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,2.99194444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205692"
"2804","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:01:08,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,3.01888888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182234"
"2805","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:01:31,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,3.02527777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205693"
"2806","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:02:56,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,3.04888888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182235"
"2807","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:03:24,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,3.05666666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205694"
"2808","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:04:55,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,3.08194444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182236"
"2809","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:06:48,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,3.11333333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182237"
"2810","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:06:52,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,3.11444444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205695"
"2811","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:08:29,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,3.14138888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182238"
"2812","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:08:50,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,8,251,3.14722222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205696"
"2813","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:14:05,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,3.23472222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182239"
"2814","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:16:09,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,3.26916666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182240"
"2815","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:16:24,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,3.27333333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182241"
"2816","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:18:28,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,3.30777777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182242"
"2817","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:20:33,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,3.3425,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182243"
"2818","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:22:36,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,3.37666666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182244"
"2819","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:26:09,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,8,251,3.43583333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182245"
"2820","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:28:27,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,3.47416666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182246"
"2821","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:35:41,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.59472222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182247"
"2822","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:36:25,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,3.60694444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182248"
"2823","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:37:33,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.62583333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182249"
"2824","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:39:11,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.65305555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182250"
"2825","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:40:51,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.68083333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182251"
"2826","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:42:35,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.70972222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182252"
"2827","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:44:29,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.74138888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182253"
"2828","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:46:11,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.76972222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182254"
"2829","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:47:57,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.79916666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182255"
"2830","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:49:56,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.83222222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182256"
"2831","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:51:49,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.86361111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182257"
"2832","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:53:29,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.89138888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182258"
"2833","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX035","321",NA,NA,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 03:57:04,"UTC",-63.3131,44.28173,"0101000020E610000055302AA913A84FC0AB2688BA0F244640",2014,9,8,251,3.95111111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-182259"
"2834","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:31:58,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,4.53277777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182260"
"2835","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:33:09,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,9,8,251,4.5525,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182261"
"2836","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:35:03,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,9,8,251,4.58416666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182262"
"2837","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:36:44,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,9,8,251,4.61222222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182263"
"2838","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:37:38,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,4.62722222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182264"
"2839","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:38:32,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,9,8,251,4.64222222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182265"
"2840","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:40:31,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,9,8,251,4.67527777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182266"
"2841","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:42:24,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,9,8,251,4.70666666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182267"
"2842","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:43:03,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,8,251,4.7175,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182268"
"2843","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:49:38,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,9,8,251,4.82722222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182269"
"2844","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-08 04:51:41,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,9,8,251,4.86138888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-182270"
