"","hour","ID","lat","lon","Det","Diel","tidemeters","tidestate","benthos","rugosity","habitat","depth"
"27681","2018-07-12 21","BTT59",24.56923331,-82.0102,0,"Night",-0.092137,"low","seagrass",2,"channel",4.572
"27682","2018-07-12 22","BTT59",24.56923331,-82.0102,0,"Night",-0.136525,"low","seagrass",2,"channel",4.572
"27683","2018-07-12 23","BTT59",24.56923331,-82.0102,0,"Night",-0.120209,"low","seagrass",2,"channel",4.572
"27684","2018-07-13 00","BTT59",24.56923331,-82.0102,0,"Night",-0.057494,"incoming","seagrass",2,"channel",4.572
"27685","2018-07-13 01","BTT59",24.56923331,-82.0102,0,"Night",0.027368,"incoming","seagrass",2,"channel",4.572
"27686","2018-07-13 02","BTT59",24.56923331,-82.0102,0,"Night",0.117117,"incoming","seagrass",2,"channel",4.572
"27687","2018-07-13 03","BTT59",24.56923331,-82.0102,0,"Night",0.198751,"incoming","seagrass",2,"channel",4.572
"27688","2018-07-13 04","BTT59",24.56923331,-82.0102,0,"Night",0.25613,"high","seagrass",2,"channel",4.572
"27689","2018-07-13 05","BTT59",24.56923331,-82.0102,0,"Night",0.271129,"high","seagrass",2,"channel",4.572
"27690","2018-07-13 06","BTT59",24.56923331,-82.0102,0,"Night",0.241602,"high","seagrass",2,"channel",4.572
"27691","2018-07-13 07","BTT59",24.56923331,-82.0102,0,"Day",0.180447,"outgoing","seagrass",2,"channel",4.572
"27692","2018-07-13 08","BTT59",24.56923331,-82.0102,0,"Day",0.11329,"low","seagrass",2,"channel",4.572
"27693","2018-07-13 09","BTT59",24.56923331,-82.0102,0,"Day",0.071024,"low","seagrass",2,"channel",4.572
"27694","2018-07-13 10","BTT59",24.56923331,-82.0102,0,"Day",0.076999,"low","seagrass",2,"channel",4.572
"27695","2018-07-13 11","BTT59",24.56923331,-82.0102,0,"Day",0.140889,"incoming","seagrass",2,"channel",4.572
"27696","2018-07-13 12","BTT59",24.56923331,-82.0102,0,"Day",0.242712,"incoming","seagrass",2,"channel",4.572
"27697","2018-07-13 13","BTT59",24.56923331,-82.0102,0,"Day",0.353328,"incoming","seagrass",2,"channel",4.572
"27698","2018-07-13 14","BTT59",24.56923331,-82.0102,0,"Day",0.4501,"incoming","seagrass",2,"channel",4.572
"27699","2018-07-13 15","BTT59",24.56923331,-82.0102,0,"Day",0.51856,"high","seagrass",2,"channel",4.572
"27700","2018-07-13 16","BTT59",24.56923331,-82.0102,0,"Day",0.544991,"high","seagrass",2,"channel",4.572
"27701","2018-07-13 17","BTT59",24.56923331,-82.0102,0,"Day",0.518071,"high","seagrass",2,"channel",4.572
"27702","2018-07-13 18","BTT59",24.56923331,-82.0102,0,"Day",0.433591,"outgoing","seagrass",2,"channel",4.572
"27703","2018-07-13 19","BTT59",24.56923331,-82.0102,0,"Day",0.298732,"outgoing","seagrass",2,"channel",4.572
"27704","2018-07-13 20","BTT59",24.56923331,-82.0102,0,"Day",0.13973,"outgoing","seagrass",2,"channel",4.572
"27705","2018-07-13 21","BTT59",24.56923331,-82.0102,0,"Night",-0.005382,"outgoing","seagrass",2,"channel",4.572
"27706","2018-07-13 22","BTT59",24.56923331,-82.0102,0,"Night",-0.10279,"low","seagrass",2,"channel",4.572
"27707","2018-07-13 23","BTT59",24.56923331,-82.0102,0,"Night",-0.136878,"low","seagrass",2,"channel",4.572
"27708","2018-07-14 00","BTT59",24.56923331,-82.0102,0,"Night",-0.109649,"low","seagrass",2,"channel",4.572
"27709","2018-07-14 01","BTT59",24.56923331,-82.0102,0,"Night",-0.038865,"incoming","seagrass",2,"channel",4.572
"27710","2018-07-14 02","BTT59",24.56923331,-82.0102,0,"Night",0.051287,"incoming","seagrass",2,"channel",4.572
"27711","2018-07-14 03","BTT59",24.56923331,-82.0102,0,"Night",0.143818,"incoming","seagrass",2,"channel",4.572
"27712","2018-07-14 04","BTT59",24.56923331,-82.0102,0,"Night",0.224358,"incoming","seagrass",2,"channel",4.572
"27713","2018-07-14 05","BTT59",24.56923331,-82.0102,0,"Night",0.274852,"high","seagrass",2,"channel",4.572
"27714","2018-07-14 06","BTT59",24.56923331,-82.0102,0,"Night",0.278387,"high","seagrass",2,"channel",4.572
"27715","2018-07-14 07","BTT59",24.56923331,-82.0102,0,"Day",0.237501,"high","seagrass",2,"channel",4.572
"27716","2018-07-14 08","BTT59",24.56923331,-82.0102,0,"Day",0.167726,"outgoing","seagrass",2,"channel",4.572
"27717","2018-07-14 09","BTT59",24.56923331,-82.0102,0,"Day",0.097687,"low","seagrass",2,"channel",4.572
"27718","2018-07-14 10","BTT59",24.56923331,-82.0102,0,"Day",0.058294,"low","seagrass",2,"channel",4.572
"27719","2018-07-14 11","BTT59",24.56923331,-82.0102,0,"Day",0.071158,"low","seagrass",2,"channel",4.572
"27720","2018-07-14 12","BTT59",24.56923331,-82.0102,0,"Day",0.141736,"incoming","seagrass",2,"channel",4.572
"27721","2018-07-14 13","BTT59",24.56923331,-82.0102,0,"Day",0.247169,"incoming","seagrass",2,"channel",4.572
"27722","2018-07-14 14","BTT59",24.56923331,-82.0102,0,"Day",0.358833,"incoming","seagrass",2,"channel",4.572
"27723","2018-07-14 15","BTT59",24.56923331,-82.0102,0,"Day",0.455297,"incoming","seagrass",2,"channel",4.572
"27724","2018-07-14 16","BTT59",24.56923331,-82.0102,0,"Day",0.521784,"high","seagrass",2,"channel",4.572
"27725","2018-07-14 17","BTT59",24.56923331,-82.0102,0,"Day",0.543166,"high","seagrass",2,"channel",4.572
"27726","2018-07-14 18","BTT59",24.56923331,-82.0102,0,"Day",0.509229,"high","seagrass",2,"channel",4.572
"27727","2018-07-14 19","BTT59",24.56923331,-82.0102,0,"Day",0.41746,"outgoing","seagrass",2,"channel",4.572
"27728","2018-07-14 20","BTT59",24.56923331,-82.0102,0,"Day",0.278906,"outgoing","seagrass",2,"channel",4.572
"27729","2018-07-14 21","BTT59",24.56923331,-82.0102,0,"Night",0.12285,"outgoing","seagrass",2,"channel",4.572
"27730","2018-07-14 22","BTT59",24.56923331,-82.0102,0,"Night",-0.012682,"outgoing","seagrass",2,"channel",4.572
"27731","2018-07-14 23","BTT59",24.56923331,-82.0102,0,"Night",-0.096906,"low","seagrass",2,"channel",4.572
"27732","2018-07-15 00","BTT59",24.56923331,-82.0102,0,"Night",-0.11821,"low","seagrass",2,"channel",4.572
"27733","2018-07-15 01","BTT59",24.56923331,-82.0102,0,"Night",-0.080154,"low","seagrass",2,"channel",4.572
"27734","2018-07-15 02","BTT59",24.56923331,-82.0102,0,"Night",-0.00328,"incoming","seagrass",2,"channel",4.572
"27735","2018-07-15 03","BTT59",24.56923331,-82.0102,0,"Night",0.089277,"incoming","seagrass",2,"channel",4.572
"27736","2018-07-15 04","BTT59",24.56923331,-82.0102,0,"Night",0.18078,"incoming","seagrass",2,"channel",4.572
"27737","2018-07-15 05","BTT59",24.56923331,-82.0102,0,"Night",0.255669,"high","seagrass",2,"channel",4.572
"27738","2018-07-15 06","BTT59",24.56923331,-82.0102,0,"Night",0.295212,"high","seagrass",2,"channel",4.572
"27739","2018-07-15 07","BTT59",24.56923331,-82.0102,0,"Day",0.286207,"high","seagrass",2,"channel",4.572
"27740","2018-07-15 08","BTT59",24.56923331,-82.0102,0,"Day",0.234908,"outgoing","seagrass",2,"channel",4.572
"27741","2018-07-15 09","BTT59",24.56923331,-82.0102,0,"Day",0.159103,"outgoing","seagrass",2,"channel",4.572
"27742","2018-07-15 10","BTT59",24.56923331,-82.0102,0,"Day",0.088528,"low","seagrass",2,"channel",4.572
"27743","2018-07-15 11","BTT59",24.56923331,-82.0102,0,"Day",0.052377,"low","seagrass",2,"channel",4.572
"27744","2018-07-15 12","BTT59",24.56923331,-82.0102,0,"Day",0.06944,"low","seagrass",2,"channel",4.572
"27745","2018-07-15 13","BTT59",24.56923331,-82.0102,0,"Day",0.141367,"incoming","seagrass",2,"channel",4.572
"27746","2018-07-15 14","BTT59",24.56923331,-82.0102,0,"Day",0.244522,"incoming","seagrass",2,"channel",4.572
"27747","2018-07-15 15","BTT59",24.56923331,-82.0102,0,"Day",0.352113,"incoming","seagrass",2,"channel",4.572
"27748","2018-07-15 16","BTT59",24.56923331,-82.0102,0,"Day",0.444123,"incoming","seagrass",2,"channel",4.572
"27749","2018-07-15 17","BTT59",24.56923331,-82.0102,0,"Day",0.50554,"high","seagrass",2,"channel",4.572
"27750","2018-07-15 18","BTT59",24.56923331,-82.0102,0,"Day",0.5209,"high","seagrass",2,"channel",4.572
"27751","2018-07-15 19","BTT59",24.56923331,-82.0102,0,"Day",0.482025,"high","seagrass",2,"channel",4.572
"27752","2018-07-15 20","BTT59",24.56923331,-82.0102,0,"Day",0.388642,"outgoing","seagrass",2,"channel",4.572
"27753","2018-07-15 21","BTT59",24.56923331,-82.0102,0,"Night",0.254777,"outgoing","seagrass",2,"channel",4.572
"27754","2018-07-15 22","BTT59",24.56923331,-82.0102,0,"Night",0.110505,"outgoing","seagrass",2,"channel",4.572
"27755","2018-07-15 23","BTT59",24.56923331,-82.0102,0,"Night",-0.008517,"outgoing","seagrass",2,"channel",4.572
"27756","2018-07-16 00","BTT59",24.56923331,-82.0102,0,"Night",-0.075857,"low","seagrass",2,"channel",4.572
"27757","2018-07-16 01","BTT59",24.56923331,-82.0102,0,"Night",-0.08331,"low","seagrass",2,"channel",4.572
"27758","2018-07-16 02","BTT59",24.56923331,-82.0102,0,"Night",-0.03588,"low","seagrass",2,"channel",4.572
"27759","2018-07-16 03","BTT59",24.56923331,-82.0102,0,"Night",0.044717,"incoming","seagrass",2,"channel",4.572
"27760","2018-07-16 04","BTT59",24.56923331,-82.0102,0,"Night",0.136715,"incoming","seagrass",2,"channel",4.572
"27761","2018-07-16 05","BTT59",24.56923331,-82.0102,0,"Night",0.223589,"incoming","seagrass",2,"channel",4.572
"27762","2018-07-16 06","BTT59",24.56923331,-82.0102,0,"Night",0.289232,"high","seagrass",2,"channel",4.572
"27763","2018-07-16 07","BTT59",24.56923331,-82.0102,0,"Day",0.315844,"high","seagrass",2,"channel",4.572
"27764","2018-07-16 08","BTT59",24.56923331,-82.0102,0,"Day",0.295569,"high","seagrass",2,"channel",4.572
"27765","2018-07-16 09","BTT59",24.56923331,-82.0102,0,"Day",0.236419,"outgoing","seagrass",2,"channel",4.572
"27766","2018-07-16 10","BTT59",24.56923331,-82.0102,0,"Day",0.157634,"outgoing","seagrass",2,"channel",4.572
"27767","2018-07-16 11","BTT59",24.56923331,-82.0102,0,"Day",0.088072,"low","seagrass",2,"channel",4.572
"27768","2018-07-16 12","BTT59",24.56923331,-82.0102,0,"Day",0.054051,"low","seagrass",2,"channel",4.572
"27769","2018-07-16 13","BTT59",24.56923331,-82.0102,0,"Day",0.070981,"low","seagrass",2,"channel",4.572
"27770","2018-07-16 14","BTT59",24.56923331,-82.0102,0,"Day",0.138204,"incoming","seagrass",2,"channel",4.572
"27771","2018-07-16 15","BTT59",24.56923331,-82.0102,0,"Day",0.233361,"incoming","seagrass",2,"channel",4.572
"27772","2018-07-16 16","BTT59",24.56923331,-82.0102,0,"Day",0.332084,"incoming","seagrass",2,"channel",4.572
"27773","2018-07-16 17","BTT59",24.56923331,-82.0102,0,"Day",0.415893,"incoming","seagrass",2,"channel",4.572
"27774","2018-07-16 18","BTT59",24.56923331,-82.0102,0,"Day",0.470001,"high","seagrass",2,"channel",4.572
"27775","2018-07-16 19","BTT59",24.56923331,-82.0102,0,"Day",0.479766,"high","seagrass",2,"channel",4.572
"27776","2018-07-16 20","BTT59",24.56923331,-82.0102,0,"Day",0.439531,"high","seagrass",2,"channel",4.572
"27777","2018-07-16 21","BTT59",24.56923331,-82.0102,0,"Night",0.351154,"outgoing","seagrass",2,"channel",4.572
"27778","2018-07-16 22","BTT59",24.56923331,-82.0102,0,"Night",0.229947,"outgoing","seagrass",2,"channel",4.572
"27779","2018-07-16 23","BTT59",24.56923331,-82.0102,0,"Night",0.104458,"outgoing","seagrass",2,"channel",4.572
"27780","2018-07-17 00","BTT59",24.56923331,-82.0102,0,"Night",0.0062,"low","seagrass",2,"channel",4.572
"27781","2018-07-17 01","BTT59",24.56923331,-82.0102,0,"Night",-0.043098,"low","seagrass",2,"channel",4.572
"27782","2018-07-17 02","BTT59",24.56923331,-82.0102,0,"Night",-0.03731,"low","seagrass",2,"channel",4.572
"27783","2018-07-17 03","BTT59",24.56923331,-82.0102,0,"Night",0.017253,"incoming","seagrass",2,"channel",4.572
"27784","2018-07-17 04","BTT59",24.56923331,-82.0102,0,"Night",0.099054,"incoming","seagrass",2,"channel",4.572
"27785","2018-07-17 05","BTT59",24.56923331,-82.0102,0,"Night",0.187747,"incoming","seagrass",2,"channel",4.572
"27786","2018-07-17 06","BTT59",24.56923331,-82.0102,0,"Night",0.267143,"incoming","seagrass",2,"channel",4.572
"27787","2018-07-17 07","BTT59",24.56923331,-82.0102,0,"Day",0.321616,"high","seagrass",2,"channel",4.572
"27788","2018-07-17 08","BTT59",24.56923331,-82.0102,0,"Day",0.335838,"high","seagrass",2,"channel",4.572
"27789","2018-07-17 09","BTT59",24.56923331,-82.0102,0,"Day",0.306978,"high","seagrass",2,"channel",4.572
"27790","2018-07-17 10","BTT59",24.56923331,-82.0102,0,"Day",0.243286,"outgoing","seagrass",2,"channel",4.572
"27791","2018-07-17 11","BTT59",24.56923331,-82.0102,0,"Day",0.164008,"outgoing","seagrass",2,"channel",4.572
"27792","2018-07-17 12","BTT59",24.56923331,-82.0102,0,"Day",0.095735,"low","seagrass",2,"channel",4.572
"27793","2018-07-17 13","BTT59",24.56923331,-82.0102,0,"Day",0.061426,"low","seagrass",2,"channel",4.572
"27794","2018-07-17 14","BTT59",24.56923331,-82.0102,0,"Day",0.073343,"low","seagrass",2,"channel",4.572
"27795","2018-07-17 15","BTT59",24.56923331,-82.0102,0,"Day",0.130508,"incoming","seagrass",2,"channel",4.572
"27796","2018-07-17 16","BTT59",24.56923331,-82.0102,0,"Day",0.213165,"incoming","seagrass",2,"channel",4.572
"27797","2018-07-17 17","BTT59",24.56923331,-82.0102,0,"Day",0.299642,"incoming","seagrass",2,"channel",4.572
"27798","2018-07-17 18","BTT59",24.56923331,-82.0102,0,"Day",0.372911,"incoming","seagrass",2,"channel",4.572
"27799","2018-07-17 19","BTT59",24.56923331,-82.0102,0,"Day",0.419033,"high","seagrass",2,"channel",4.572
"27800","2018-07-17 20","BTT59",24.56923331,-82.0102,0,"Day",0.425276,"high","seagrass",2,"channel",4.572
"27801","2018-07-17 21","BTT59",24.56923331,-82.0102,0,"Night",0.388202,"high","seagrass",2,"channel",4.572
"27802","2018-07-17 22","BTT59",24.56923331,-82.0102,0,"Night",0.31099,"outgoing","seagrass",2,"channel",4.572
"27803","2018-07-17 23","BTT59",24.56923331,-82.0102,0,"Night",0.208354,"outgoing","seagrass",2,"channel",4.572
"27804","2018-07-18 00","BTT59",24.56923331,-82.0102,0,"Night",0.105427,"outgoing","seagrass",2,"channel",4.572
"27805","2018-07-18 01","BTT59",24.56923331,-82.0102,0,"Night",0.028918,"low","seagrass",2,"channel",4.572
"27806","2018-07-18 02","BTT59",24.56923331,-82.0102,0,"Night",-0.003568,"low","seagrass",2,"channel",4.572
"27807","2018-07-18 03","BTT59",24.56923331,-82.0102,0,"Night",0.013467,"low","seagrass",2,"channel",4.572
"27808","2018-07-18 04","BTT59",24.56923331,-82.0102,0,"Night",0.072564,"incoming","seagrass",2,"channel",4.572
"27809","2018-07-18 05","BTT59",24.56923331,-82.0102,0,"Night",0.153304,"incoming","seagrass",2,"channel",4.572
"27810","2018-07-18 06","BTT59",24.56923331,-82.0102,0,"Night",0.236557,"incoming","seagrass",2,"channel",4.572
"27811","2018-07-18 07","BTT59",24.56923331,-82.0102,0,"Day",0.30684,"incoming","seagrass",2,"channel",4.572
"27812","2018-07-18 08","BTT59",24.56923331,-82.0102,0,"Day",0.350112,"high","seagrass",2,"channel",4.572
"27813","2018-07-18 09","BTT59",24.56923331,-82.0102,0,"Day",0.354492,"high","seagrass",2,"channel",4.572
"27814","2018-07-18 10","BTT59",24.56923331,-82.0102,0,"Day",0.320152,"high","seagrass",2,"channel",4.572
"27815","2018-07-18 11","BTT59",24.56923331,-82.0102,0,"Day",0.254849,"outgoing","seagrass",2,"channel",4.572
"27816","2018-07-18 12","BTT59",24.56923331,-82.0102,0,"Day",0.176333,"outgoing","seagrass",2,"channel",4.572
"27817","2018-07-18 13","BTT59",24.56923331,-82.0102,0,"Day",0.108183,"low","seagrass",2,"channel",4.572
"27818","2018-07-18 14","BTT59",24.56923331,-82.0102,0,"Day",0.070539,"low","seagrass",2,"channel",4.572
"27819","2018-07-18 15","BTT59",24.56923331,-82.0102,0,"Day",0.073495,"low","seagrass",2,"channel",4.572
"27820","2018-07-18 16","BTT59",24.56923331,-82.0102,0,"Day",0.117121,"incoming","seagrass",2,"channel",4.572
"27821","2018-07-18 17","BTT59",24.56923331,-82.0102,0,"Day",0.185,"incoming","seagrass",2,"channel",4.572
"27822","2018-07-18 18","BTT59",24.56923331,-82.0102,0,"Day",0.257918,"incoming","seagrass",2,"channel",4.572
"27823","2018-07-18 19","BTT59",24.56923331,-82.0102,0,"Day",0.3203,"incoming","seagrass",2,"channel",4.572
"27824","2018-07-18 20","BTT59",24.56923331,-82.0102,0,"Day",0.359747,"high","seagrass",2,"channel",4.572
"27825","2018-07-18 21","BTT59",24.56923331,-82.0102,0,"Night",0.365768,"high","seagrass",2,"channel",4.572
"27826","2018-07-18 22","BTT59",24.56923331,-82.0102,0,"Night",0.336263,"high","seagrass",2,"channel",4.572
"27827","2018-07-18 23","BTT59",24.56923331,-82.0102,0,"Night",0.274551,"outgoing","seagrass",2,"channel",4.572
"27828","2018-07-19 00","BTT59",24.56923331,-82.0102,0,"Night",0.193136,"outgoing","seagrass",2,"channel",4.572
"27829","2018-07-19 01","BTT59",24.56923331,-82.0102,0,"Night",0.112874,"outgoing","seagrass",2,"channel",4.572
"27830","2018-07-19 02","BTT59",24.56923331,-82.0102,0,"Night",0.055964,"low","seagrass",2,"channel",4.572
"27831","2018-07-19 03","BTT59",24.56923331,-82.0102,0,"Night",0.03722,"low","seagrass",2,"channel",4.572
"27832","2018-07-19 04","BTT59",24.56923331,-82.0102,0,"Night",0.062725,"low","seagrass",2,"channel",4.572
"27833","2018-07-19 05","BTT59",24.56923331,-82.0102,0,"Night",0.123975,"incoming","seagrass",2,"channel",4.572
"27834","2018-07-19 06","BTT59",24.56923331,-82.0102,0,"Night",0.201911,"incoming","seagrass",2,"channel",4.572
"27835","2018-07-19 07","BTT59",24.56923331,-82.0102,0,"Day",0.278467,"incoming","seagrass",2,"channel",4.572
"27836","2018-07-19 08","BTT59",24.56923331,-82.0102,0,"Day",0.339478,"high","seagrass",2,"channel",4.572
"27837","2018-07-19 09","BTT59",24.56923331,-82.0102,0,"Day",0.373166,"high","seagrass",2,"channel",4.572
"27838","2018-07-19 10","BTT59",24.56923331,-82.0102,0,"Day",0.370955,"high","seagrass",2,"channel",4.572
"27839","2018-07-19 11","BTT59",24.56923331,-82.0102,0,"Day",0.334013,"outgoing","seagrass",2,"channel",4.572
"27840","2018-07-19 12","BTT59",24.56923331,-82.0102,0,"Day",0.268733,"outgoing","seagrass",2,"channel",4.572
"27841","2018-07-19 13","BTT59",24.56923331,-82.0102,0,"Day",0.190583,"outgoing","seagrass",2,"channel",4.572
"27842","2018-07-19 14","BTT59",24.56923331,-82.0102,0,"Day",0.120396,"outgoing","seagrass",2,"channel",4.572
"27843","2018-07-19 15","BTT59",24.56923331,-82.0102,0,"Day",0.076734,"low","seagrass",2,"channel",4.572
"27844","2018-07-19 16","BTT59",24.56923331,-82.0102,0,"Day",0.068956,"low","seagrass",2,"channel",4.572
"27845","2018-07-19 17","BTT59",24.56923331,-82.0102,0,"Day",0.098202,"low","seagrass",2,"channel",4.572
"27846","2018-07-19 18","BTT59",24.56923331,-82.0102,0,"Day",0.15164,"incoming","seagrass",2,"channel",4.572
"27847","2018-07-19 19","BTT59",24.56923331,-82.0102,0,"Day",0.211991,"incoming","seagrass",2,"channel",4.572
"27848","2018-07-19 20","BTT59",24.56923331,-82.0102,0,"Day",0.265204,"incoming","seagrass",2,"channel",4.572
"27849","2018-07-19 21","BTT59",24.56923331,-82.0102,0,"Night",0.300901,"high","seagrass",2,"channel",4.572
"27850","2018-07-19 22","BTT59",24.56923331,-82.0102,0,"Night",0.310473,"high","seagrass",2,"channel",4.572
"27851","2018-07-19 23","BTT59",24.56923331,-82.0102,0,"Night",0.291567,"high","seagrass",2,"channel",4.572
"27852","2018-07-20 00","BTT59",24.56923331,-82.0102,0,"Night",0.246765,"outgoing","seagrass",2,"channel",4.572
"27853","2018-07-20 01","BTT59",24.56923331,-82.0102,0,"Night",0.185444,"outgoing","seagrass",2,"channel",4.572
"27854","2018-07-20 02","BTT59",24.56923331,-82.0102,0,"Night",0.124531,"outgoing","seagrass",2,"channel",4.572
"27855","2018-07-20 03","BTT59",24.56923331,-82.0102,0,"Night",0.082957,"low","seagrass",2,"channel",4.572
"27856","2018-07-20 04","BTT59",24.56923331,-82.0102,0,"Night",0.07429,"low","seagrass",2,"channel",4.572
"27857","2018-07-20 05","BTT59",24.56923331,-82.0102,0,"Night",0.105345,"low","seagrass",2,"channel",4.572
"27858","2018-07-20 06","BTT59",24.56923331,-82.0102,0,"Night",0.167031,"incoming","seagrass",2,"channel",4.572
"27859","2018-07-20 07","BTT59",24.56923331,-82.0102,0,"Day",0.241271,"incoming","seagrass",2,"channel",4.572
"27860","2018-07-20 08","BTT59",24.56923331,-82.0102,0,"Day",0.311067,"incoming","seagrass",2,"channel",4.572
"27861","2018-07-20 09","BTT59",24.56923331,-82.0102,0,"Day",0.364008,"high","seagrass",2,"channel",4.572
"27862","2018-07-20 10","BTT59",24.56923331,-82.0102,0,"Day",0.390711,"high","seagrass",2,"channel",4.572
"27863","2018-07-20 11","BTT59",24.56923331,-82.0102,0,"Day",0.384792,"high","seagrass",2,"channel",4.572
"27864","2018-07-20 12","BTT59",24.56923331,-82.0102,0,"Day",0.346836,"outgoing","seagrass",2,"channel",4.572
"27865","2018-07-20 13","BTT59",24.56923331,-82.0102,0,"Day",0.281428,"outgoing","seagrass",2,"channel",4.572
"27866","2018-07-20 14","BTT59",24.56923331,-82.0102,0,"Day",0.201827,"outgoing","seagrass",2,"channel",4.572
"27867","2018-07-20 15","BTT59",24.56923331,-82.0102,0,"Day",0.127337,"outgoing","seagrass",2,"channel",4.572
"27868","2018-07-20 16","BTT59",24.56923331,-82.0102,0,"Day",0.07625,"low","seagrass",2,"channel",4.572
"27869","2018-07-20 17","BTT59",24.56923331,-82.0102,0,"Day",0.058579,"low","seagrass",2,"channel",4.572
"27870","2018-07-20 18","BTT59",24.56923331,-82.0102,0,"Day",0.075447,"low","seagrass",2,"channel",4.572
"27871","2018-07-20 19","BTT59",24.56923331,-82.0102,0,"Day",0.117225,"incoming","seagrass",2,"channel",4.572
"27872","2018-07-20 20","BTT59",24.56923331,-82.0102,0,"Day",0.168004,"incoming","seagrass",2,"channel",4.572
"27873","2018-07-20 21","BTT59",24.56923331,-82.0102,0,"Night",0.215378,"incoming","seagrass",2,"channel",4.572
"27874","2018-07-20 22","BTT59",24.56923331,-82.0102,0,"Night",0.250899,"high","seagrass",2,"channel",4.572
"27875","2018-07-20 23","BTT59",24.56923331,-82.0102,0,"Night",0.267239,"high","seagrass",2,"channel",4.572
"27876","2018-07-21 00","BTT59",24.56923331,-82.0102,0,"Night",0.25962,"high","seagrass",2,"channel",4.572
"27877","2018-07-21 01","BTT59",24.56923331,-82.0102,0,"Night",0.229672,"outgoing","seagrass",2,"channel",4.572
"27878","2018-07-21 02","BTT59",24.56923331,-82.0102,0,"Night",0.183999,"outgoing","seagrass",2,"channel",4.572
"27879","2018-07-21 03","BTT59",24.56923331,-82.0102,0,"Night",0.136883,"outgoing","seagrass",2,"channel",4.572
"27880","2018-07-21 04","BTT59",24.56923331,-82.0102,0,"Night",0.105639,"low","seagrass",2,"channel",4.572
"27881","2018-07-21 05","BTT59",24.56923331,-82.0102,0,"Night",0.103749,"low","seagrass",2,"channel",4.572
"27882","2018-07-21 06","BTT59",24.56923331,-82.0102,0,"Night",0.13834,"low","seagrass",2,"channel",4.572
"27883","2018-07-21 07","BTT59",24.56923331,-82.0102,0,"Day",0.199827,"incoming","seagrass",2,"channel",4.572
"27884","2018-07-21 08","BTT59",24.56923331,-82.0102,0,"Day",0.270532,"incoming","seagrass",2,"channel",4.572
"27885","2018-07-21 09","BTT59",24.56923331,-82.0102,0,"Day",0.334675,"incoming","seagrass",2,"channel",4.572
"27886","2018-07-21 10","BTT59",24.56923331,-82.0102,0,"Day",0.381681,"high","seagrass",2,"channel",4.572
"27887","2018-07-21 11","BTT59",24.56923331,-82.0102,0,"Day",0.403971,"high","seagrass",2,"channel",4.572
"27888","2018-07-21 12","BTT59",24.56923331,-82.0102,0,"Day",0.395869,"high","seagrass",2,"channel",4.572
"27889","2018-07-21 13","BTT59",24.56923331,-82.0102,0,"Day",0.356583,"outgoing","seagrass",2,"channel",4.572
"27890","2018-07-21 14","BTT59",24.56923331,-82.0102,0,"Day",0.289084,"outgoing","seagrass",2,"channel",4.572
"27891","2018-07-21 15","BTT59",24.56923331,-82.0102,0,"Day",0.205574,"outgoing","seagrass",2,"channel",4.572
"27892","2018-07-21 16","BTT59",24.56923331,-82.0102,0,"Day",0.125316,"outgoing","seagrass",2,"channel",4.572
"27893","2018-07-21 17","BTT59",24.56923331,-82.0102,0,"Day",0.067371,"low","seagrass",2,"channel",4.572
"27894","2018-07-21 18","BTT59",24.56923331,-82.0102,0,"Day",0.04263,"low","seagrass",2,"channel",4.572
"27895","2018-07-21 19","BTT59",24.56923331,-82.0102,0,"Day",0.051694,"low","seagrass",2,"channel",4.572
"27896","2018-07-21 20","BTT59",24.56923331,-82.0102,0,"Day",0.086422,"incoming","seagrass",2,"channel",4.572
"27897","2018-07-21 21","BTT59",24.56923331,-82.0102,0,"Night",0.132028,"incoming","seagrass",2,"channel",4.572
"27898","2018-07-21 22","BTT59",24.56923331,-82.0102,0,"Night",0.177592,"incoming","seagrass",2,"channel",4.572
"27899","2018-07-21 23","BTT59",24.56923331,-82.0102,0,"Night",0.216046,"incoming","seagrass",2,"channel",4.572
"27900","2018-07-22 00","BTT59",24.56923331,-82.0102,0,"Night",0.240119,"high","seagrass",2,"channel",4.572
"27901","2018-07-22 01","BTT59",24.56923331,-82.0102,0,"Night",0.242189,"high","seagrass",2,"channel",4.572
"27902","2018-07-22 02","BTT59",24.56923331,-82.0102,0,"Night",0.222072,"high","seagrass",2,"channel",4.572
"27903","2018-07-22 03","BTT59",24.56923331,-82.0102,0,"Night",0.185569,"outgoing","seagrass",2,"channel",4.572
"27904","2018-07-22 04","BTT59",24.56923331,-82.0102,0,"Night",0.146174,"low","seagrass",2,"channel",4.572
"27905","2018-07-22 05","BTT59",24.56923331,-82.0102,0,"Night",0.120983,"low","seagrass",2,"channel",4.572
"27906","2018-07-22 06","BTT59",24.56923331,-82.0102,0,"Night",0.123824,"low","seagrass",2,"channel",4.572
"27907","2018-07-22 07","BTT59",24.56923331,-82.0102,0,"Day",0.161486,"incoming","seagrass",2,"channel",4.572
"27908","2018-07-22 08","BTT59",24.56923331,-82.0102,0,"Day",0.223306,"incoming","seagrass",2,"channel",4.572
"27909","2018-07-22 09","BTT59",24.56923331,-82.0102,0,"Day",0.291696,"incoming","seagrass",2,"channel",4.572
"27910","2018-07-22 10","BTT59",24.56923331,-82.0102,0,"Day",0.35206,"incoming","seagrass",2,"channel",4.572
"27911","2018-07-22 11","BTT59",24.56923331,-82.0102,0,"Day",0.395402,"high","seagrass",2,"channel",4.572
